시도명,시군명,코드,최근1개월강수량(mm),최근1개월평년강수량(mm),최근1개월평년비(%),최근1개월부족량(mm),금년강수량(mm),금년평년강수량(mm),금년평년비(%),금년부족량(mm),최근1년강수량(mm),최근1년평년강수량(mm),최근1년평년비(%),최근1년부족량(mm),홍수기이후강수량(mm),홍수기이후평년강수량(mm),홍수기이후평년비(%),홍수기이후부족량(mm)
충청남도,서천군,44770,142.9,266.476965585822,53.6256481628155,123.576965585822,431.6,678.866031812538,63.5766086053311,247.266031812538,919.2,1213.79449587125,75.7294585802357,294.594495871251,581.3,822.609800956006,70.6653384538374,241.309800956006
충청남도,청양군,44790,150.7,274.823726245156,54.835149082277,124.123726245156,414.9,685.96874473418,60.4838053023506,271.06874473418,1013.3,1269.026759522,79.8485920329746,255.726759522001,562.6,830.000054166456,67.78312810654,267.400054166456
충청남도,홍성군,44800,130.5,260.994055036824,50.0011389077761,130.494055036824,387.7,644.461294274455,60.1587718990136,256.761294274455,1052.4,1206.92941716932,87.196482663274,154.52941716932,546.7,776.130595113477,70.4391765306028,229.430595113477
충청남도,예산군,44810,140.8,266.757128520961,52.7820946269243,125.957128520961,396.4,641.270275089706,61.814809667351,244.870275089706,978.3,1209.60117190445,80.8778978330289,231.301171904448,548.3,771.320305476501,71.0859024593259,223.020305476501
충청남도,태안군,44825,120.8,262.180487646752,46.0751298024739,141.380487646752,418.4,649.841673957275,64.3849135516521,231.441673957275,917.2,1191.25203724164,76.9946217362856,274.052037241645,569.3,783.178585978656,72.6909558295194,213.878585978656
전라북도,전주시,45110,150.8,284.590689206884,52.9883814611993,133.790689206884,428.5,700.344351699384,61.184187315889,271.844351699384,1143.7,1229.70630683005,93.0059473264182,86.0063068300517,553.9,833.20060964113,66.4785879403727,279.30060964113
전라북도,군산시,45130,141.5,270.536107317341,52.3035543769466,129.036107317341,392.6,687.282358706463,57.1235380955964,294.682358706463,876.4,1221.98577307892,71.7193292514217,345.585773078917,520.9,823.464228965631,63.2571496948098,302.564228965631
전라북도,익산시,45140,151,271.854518400496,55.5444143023391,120.854518400496,424.4,691.173219735786,61.4028419912211,266.773219735786,946.2,1213.78100055793,77.954754569817,267.581000557926,540.6,818.507040092125,66.0470800518899,277.907040092124
전라북도,정읍시,45180,114.4,274.646225418694,41.653585380829,160.246225418694,410,687.553893147933,59.6316891062655,277.553893147933,1088.8,1251.45599813102,87.0026594323781,162.65599813102,561.7,834.027744692123,67.3478794410309,272.327744692123
전라북도,남원시,45190,181.3,316.807106995082,57.2272515347373,135.507106995082,395.6,777.847268484362,50.8583131969889,382.247268484362,897,1389.20352005171,64.5693728134673,492.203520051711,519.6,918.301317455882,56.5827348957237,398.701317455882
전라북도,김제시,45210,125.8,263.544188520236,47.7339305815656,137.744188520236,345,659.461406124048,52.3154193401128,314.461406124048,1007,1167.09512059409,86.2825987557385,160.095120594089,465.6,788.638464343366,59.0384594527312,323.038464343366
전라북도,완주군,45710,147.1,301.679003324883,48.7604368811791,154.579003324883,428.3,733.505512996933,58.3908358439006,305.205512996933,1069.5,1277.12556554245,83.7427445550926,207.625565542455,552.9,863.552878742335,64.0261892016659,310.652878742335
전라북도,진안군,45720,165,322.98079252472,51.0866292420072,157.98079252472,445.1,789.357684610212,56.3876185255347,344.257684610212,1071.7,1375.29447247113,77.9251295960179,303.594472471132,576.2,933.154708852167,61.7475317365926,356.954708852167
전라북도,무주군,45730,158.6,276.338022430347,57.3934772367332,117.738022430347,381.4,679.618657675574,56.119707087569,298.218657675573,1025.9,1228.44690428203,83.5119528914106,202.54690428203,487.1,811.987999885521,59.9885712681313,324.887999885521
전라북도,장수군,45740,150.6,314.318840712913,47.91313166542,163.718840712913,383.5,764.381418751613,50.1712876048625,380.881418751613,992.2,1344.35179437809,73.8050861500131,352.151794378095,513.4,901.588496948114,56.9439385859363,388.188496948114
전라북도,임실군,45750,143,301.41168839663,47.4434156023257,158.41168839663,413.9,726.726672571107,56.9540125086714,312.826672571107,1019.3,1298.10041794257,78.522430615618,278.800417942568,546.8,859.418816502977,63.6243923800691,312.618816502977
전라북도,순창군,45770,182.4,306.149543696791,59.578726722078,123.749543696791,477.7,770.466425517003,62.0014038482535,292.766425517003,1051.3,1377.62575405431,76.3124525587635,326.325754054307,610.1,920.765221187962,66.2601047434062,310.665221187963
전라북도,고창군,45790,103.4,279.395128849323,37.0085192343362,175.995128849323,368.7,713.24517013083,51.6933048326664,344.54517013083,988.1,1282.16095018111,77.0652077541768,294.06095018111,512.1,861.219891425394,59.4621658299636,349.119891425394
전라북도,부안군,45800,119.3,271.201386700499,43.9894505892585,151.901386700499,385.5,687.423802593609,56.0789426472478,301.923802593609,1133.6,1236.55173301552,91.6742882431248,102.951733015517,562.1,836.266053082682,67.2154511029069,274.166053082682
전라남도,목포시,46110,188.9,214.65287417753,88.0025486375593,25.7528741775302,383.1,659.210230023873,58.1149961805244,276.110230023873,700.6,1138.63609256556,61.5297551671154,438.036092565562,474.4,799.687104793303,59.3232024321087,325.287104793302
전라남도,여수시,46130,233,273.625151630724,85.1529907288822,40.6251516307237,594.8,889.159218476772,66.8946559446303,294.359218476772,1095.4,1448.48304058375,75.6239437610912,353.083040583752,682.2,1029.88358845114,66.2404962706485,347.683588451142
전라남도,순천시,46150,284.4,307.869321712556,92.3768560043575,23.4693217125559,552.4,835.599801891954,66.10820140805,283.199801891955,1053,1450.84517486414,72.578385222848,397.845174864143,643.2,973.094132257439,66.0984357708404,329.894132257439
전라남도,나주시,46170,167.8,259.079078078349,64.7678698120329,91.2790780783487,412.6,707.082401902301,58.3524634314134,294.482401902301,905.1,1244.9123878087,72.7039114449784,339.812387808695,506.3,847.964883723567,59.7076612154911,341.664883723567
전라남도,광양시,46230,283.7,346.782576975729,81.8091850156174,63.082576975729,630.3,979.088141801463,64.3762265203505,348.788141801463,1172,1633.84888981915,71.7324599173752,461.848889819148,744.9,1122.27774044046,66.3739440922752,377.37774044046
전라남도,담양군,46710,194.9,293.61616002883,66.3791802129907,98.7161600288298,461.3,750.929819664079,61.4305076080689,289.629819664079,998.3,1343.29583648051,74.3172109142831,344.995836480505,584.4,890.319426010868,65.6393630113678,305.919426010868
전라남도,곡성군,46720,211.6,294.35474564865,71.8860501242171,82.7547456486496,439.4,734.603675604276,59.8145659478976,295.203675604276,879.3,1312.58993598991,66.9896954022327,433.289935989906,534.9,866.845571937841,61.7064927498247,331.945571937841
전라남도,구례군,46730,264.8,347.535232441818,76.1937136961591,82.7352324418183,570.1,848.770898337447,67.1677128794942,278.670898337447,1082.8,1493.30152401532,72.5104731085035,410.501524015318,689.3,987.703714307917,69.7881348439589,298.403714307917
전라남도,고흥군,46770,280.1,257.325365964038,108.850520410469,-,618.2,867.058849684911,71.2985053119121,248.858849684911,1052.6,1435.56093346991,73.3232547263422,382.960933469912,691.8,1009.71592494537,68.5143200091083,317.915924945372
전라남도,보성군,46780,267.8,293.023314843513,91.3920450811283,25.223314843513,576.9,857.485386252856,67.2781145018702,280.585386252856,1117.5,1470.6174453871,75.9884906510033,353.117445387101,657.6,999.068890647868,65.8212868157235,341.468890647868
전라남도,화순군,46790,236.7,286.768455186531,82.5404592865825,50.0684551865309,470.5,756.762261128575,62.1727620637866,286.262261128575,967.9,1331.58117969624,72.688020434533,363.681179696241,557.9,890.625649467915,62.6413578289942,332.725649467915
전라남도,장흥군,46800,214.7,270.313583672143,79.4262711785895,55.6135836721435,522,847.023469973533,61.6275721399208,325.023469973533,1098.1,1460.02046121619,75.2112747163344,361.920461216189,598.5,997.722066575453,59.9866455850046,399.222066575453
전라남도,강진군,46810,179,249.474496440999,71.7508212477075,70.4744964409994,464.8,805.202241983888,57.72462814495,340.402241983888,971.6,1380.05627415864,70.4029261844662,408.456274158638,542.7,957.083822579262,56.7034973527678,414.383822579262
전라남도,해남군,46820,156.4,220.937203618018,70.7893453156956,64.5372036180176,402.7,730.10845908357,55.1561887812488,327.40845908357,830.5,1261.27303208472,65.8461711995296,430.773032084717,493.8,878.202645366294,56.2284801355886,384.402645366294
전라남도,영암군,46830,173.8,229.890163686238,75.6013207408073,56.0901636862383,411.9,691.524998392311,59.5640072242658,279.624998392311,900.7,1220.31529892212,73.80879357946,319.615298922124,504.7,831.747304803083,60.6794872776279,327.047304803083
전라남도,무안군,46840,167.2,230.708992919289,72.4722508144678,63.5089929192893,420.9,670.410760561507,62.7824051701486,249.510760561507,832.5,1170.1056120675,71.1474239089432,337.605612067501,524.6,811.946538405102,64.6101652247285,287.346538405102
전라남도,함평군,46860,166.9,263.185731031404,63.4152920623517,96.2857310314037,404.7,711.497795426465,56.8800075842015,306.797795426465,933,1237.13935429682,75.4159179206056,304.139354296821,525.7,855.139193237793,61.475371981204,329.439193237793
전라남도,영광군,46870,131.5,265.342726684157,49.5585470320908,133.842726684157,391.4,713.420771896289,54.8624339826341,322.020771896289,956.9,1264.64066056011,75.6657626029662,307.740660560115,549.8,860.273138236197,63.9099345967311,310.473138236197
전라남도,장성군,46880,153.1,288.719470639175,53.0272515605072,135.619470639175,414.2,748.639674007525,55.3270170391527,334.439674007525,985.8,1341.51810850361,73.4839130199745,355.718108503611,558.3,895.699947380589,62.3311413194462,337.399947380589
전라남도,완도군,46890,108.9,246.400015083243,44.1964258659682,137.500015083243,460.1,898.086769470875,51.2311299576406,437.986769470875,938.7,1468.610125826,63.917576454952,529.910125826,514.3,1062.14685481028,48.4207995976099,547.846854810275
전라남도,진도군,46900,165.2,221.5267463291,74.5733879712109,56.3267463291001,440.7,752.765160069541,58.5441547214124,312.065160069541,820.8,1298.53681403569,63.2096056983596,477.736814035689,522.9,900.150454748861,58.0902889335191,377.250454748861
전라남도,신안군,46910,165.4,221.343464054108,74.7254953774318,55.9434640541081,418.5,676.560068520901,61.8570352392991,258.060068520901,736.8,1178.23998217422,62.5339498868791,441.439982174221,522.4,819.269099593016,63.7641527380332,296.869099593016
경상북도,포항시,47110,96.3,212.807787929923,45.2521032884902,116.507787929923,296.1,631.313650630995,46.9022014182727,335.213650630995,1017.8,1157.89236917912,87.9010888310424,140.09236917912,449.8,757.861299223584,59.351229632759,308.061299223584
경상북도,경주시,47130,108.6,225.550106660746,48.1489464171911,116.950106660746,348.4,659.380513935751,52.837472845603,310.980513935751,1015.7,1199.19278706213,84.6986415327208,183.492787062133,479,787.625460409257,60.815707982714,308.625460409257
경상북도,김천시,47150,126,234.75212803667,53.6736348478672,108.75212803667,320.1,608.780084179751,52.580563707384,288.680084179751,895.9,1123.47689645284,79.743517897754,227.576896452838,405.8,716.22154286226,56.6584465441081,310.42154286226
경상북도,안동시,47170,115.1,225.718731278536,50.9926665580833,110.618731278536,285.8,586.250076516689,48.7505266861768,300.450076516689,731.4,1014.30264524342,72.1086554816655,282.902645243423,377.1,676.534106699037,55.7399835819005,299.434106699037
경상북도,구미시,47190,108,218.70943468755,49.3805857777877,110.70943468755,264.8,565.881149588876,46.7942783024991,301.081149588876,774.6,1031.42761066393,75.0997929463404,256.827610663933,353,662.936790305645,53.2479121934461,309.936790305645
경상북도,영주시,47210,194,270.842880566584,71.6282442404119,76.8428805665842,478.2,694.204491477245,68.8846018530369,216.004491477245,989.7,1186.67226222833,83.4012921260622,196.97226222833,565.9,796.702809272274,71.0302503535673,230.802809272274
경상북도,영천시,47230,113.8,222.220701227422,51.2103505080457,108.420701227422,268.9,607.463511440524,44.266033257263,338.563511440525,809.9,1068.8102014318,75.7758485945441,258.910201431797,368.2,704.423513374602,52.269691884092,336.223513374602
경상북도,상주시,47250,187.3,274.822342350732,68.1531197201445,87.5223423507321,414.2,688.633160507266,60.1481345590283,274.433160507266,952.2,1196.69753232478,79.5689783156981,244.497532324782,495.3,807.711177909377,61.3214244826969,312.411177909377
경상북도,문경시,47280,202.3,296.261699017048,68.2842232631492,93.9616990170479,481.8,722.977255858784,66.6411005457836,241.177255858784,1021.5,1238.24044879836,82.4960936295776,216.740448798364,560.9,840.997067627917,66.694643963748,280.097067627917
경상북도,경산시,47290,95.9,226.889024211078,42.2673597074413,130.989024211078,269.4,610.053187230099,44.1600840122139,340.653187230099,759,1083.38534272962,70.0581750614863,324.385342729619,368.1,709.49344782265,51.8820858923581,341.39344782265
경상북도,군위군,47720,98.4,216.500809071257,45.4501765707552,118.100809071257,238.9,568.762145293233,42.0034986464916,329.862145293233,786.4,1038.47024387196,75.7267725907958,252.070243871958,336.9,664.511420303721,50.6989029392477,327.611420303721
경상북도,의성군,47730,109.9,220.40415934144,49.8629428448073,110.50415934144,263.2,569.667655029334,46.2023774171358,306.467655029334,762.8,1010.52471390066,75.4855363265252,247.724713900664,351.3,662.919237938736,52.9928805645048,311.619237938736
경상북도,청송군,47750,99.3,205.782724159834,48.254779600873,106.482724159834,255,563.256547770745,45.2724430828613,308.256547770745,768.7,1008.46664809642,76.2246328573186,239.766648096416,352.6,658.815667359514,53.520281539933,306.215667359514
경상북도,영양군,47760,145.8,209.85938987659,69.4750900046641,64.0593898765904,313.1,561.037327557128,55.8073384106726,247.937327557128,760,999.962625041509,76.0028406030127,239.962625041509,413.7,656.030316384047,63.061110084098,242.330316384047
경상북도,영덕군,47770,117.3,195.311687694726,60.0578497807777,78.0116876947258,316.9,568.989002624917,55.6952768046562,252.089002624917,972.4,1070.73552846466,90.8160768135089,98.3355284646641,473.1,702.422820513176,67.3525953576455,229.322820513176
경상북도,청도군,47820,109.2,250.50298933637,43.5922941635514,141.30298933637,349.2,676.007151263853,51.6562582728808,326.807151263853,872.1,1209.000959985,72.1339377605473,336.900959985001,461.9,793.957956851861,58.1768840546027,332.057956851861
경상북도,고령군,47830,113.6,255.900023820989,44.3923366257546,142.30002382099,294.3,659.449576395007,44.6281278409247,365.149576395007,822.8,1163.09885380885,70.7420523462423,340.298853808848,377.5,757.047250879845,49.8647871135213,379.547250879845
경상북도,성주군,47840,104.1,242.157554549673,42.9885411560209,138.057554549673,328.1,641.557031335815,51.1412055319303,313.457031335815,955,1168.65045791679,81.7181898599828,213.650457916788,428.8,749.039833031371,57.246621753698,320.239833031371
경상북도,칠곡군,47850,100.6,225.726698678354,44.5671693198103,125.126698678354,273.3,585.546681784192,46.674331612168,312.246681784192,832.2,1068.97909502609,77.8499789071827,236.779095026086,363.7,681.801391858419,53.3439802768143,318.101391858419
경상북도,예천군,47900,154.7,258.908330227648,59.7508777967777,104.208330227649,371.8,652.341489282082,56.9946885348616,280.541489282082,842.2,1111.96746813741,75.7396258553065,269.767468137412,450.4,751.550737118523,59.9294202979366,301.150737118523
경상북도,봉화군,47920,160.9,262.519580060785,61.2906663810541,101.619580060785,388.3,667.897994119669,58.1376203280567,279.597994119669,888.2,1157.63349373981,76.7254925503761,269.433493739815,486.4,769.742189430222,63.189988372606,283.342189430222
경상북도,울진군,47930,103.5,214.287105340105,48.2996864583756,110.787105340105,368,614.170405338378,59.918224128245,246.170405338378,1045.3,1174.89562807746,88.9696050457243,129.595628077462,569,767.192548752669,74.1665180305911,198.192548752669
경상북도,울릉군,47940,108.9,172.256666666667,63.2196141416878,63.3566666666667,503,743.486666666667,67.6542058588811,240.486666666667,1367.9,1415.9,96.6099300798079,48,844.8,1071.61666666667,78.8341602252049,226.816666666667
경상남도,창원시,48120,140.7,281.362661328473,50.0066353281119,140.662661328473,486.1,809.282242049712,60.0655710384586,323.182242049712,1079.7,1373.9410264199,78.5841589440993,294.241026419895,579,944.861226985366,61.2788400522405,365.861226985366
경상남도,진주시,48170,188.7,294.665255973237,64.0387681190138,105.965255973237,458.2,840.191321913322,54.5351978828543,381.991321913322,980.2,1447.21211960989,67.7302232836621,467.012119609894,552.2,974.395987897696,56.6710051004414,422.195987897696
경상남도,통영시,48220,160,290.485420485832,55.080217014817,130.485420485832,565.7,949.500231142141,59.5787111414946,383.800231142141,1254.3,1531.67784319864,81.8905885183149,277.377843198641,640.8,1104.1150466511,58.0374302427645,463.315046651103
경상남도,사천시,48240,244.6,307.969235889549,79.4235175125494,63.3692358895485,561.8,896.97135247097,62.6329925088864,335.17135247097,1166.6,1519.61695257717,76.7693462501537,353.016952577168,663.3,1035.5182743451,64.0548811578911,372.218274345102
경상남도,김해시,48250,138.7,267.54810287381,51.8411450166098,128.84810287381,488.9,767.738196716833,63.6805622138822,278.838196716833,1114.5,1291.98181450548,86.2628240960642,177.48181450548,589.4,896.941940863666,65.7121685526787,307.541940863666
경상남도,밀양시,48270,106.9,263.32785393083,40.5957814201,156.42785393083,412.2,716.029779384922,57.5674380965111,303.829779384922,944.9,1233.97269166635,76.5738177498898,289.072691666349,511.7,834.10398664309,61.3472670307419,322.40398664309
경상남도,거제시,48310,151.8,346.747705672565,43.7782276613952,194.947705672565,582.4,1127.77276990855,51.6416086236262,545.372769908545,1345.5,1806.39559655419,74.4853454341132,460.895596554192,678,1307.04795541387,51.8726185364267,629.047955413866
경상남도,양산시,48330,133.9,274.288379284316,48.8172340182173,140.388379284316,494.1,808.84406505692,61.0871762983424,314.74406505692,1223.8,1388.2556381204,88.1537928891066,164.455638120397,598.1,950.710062975553,62.9108729666807,352.610062975553
경상남도,의령군,48720,140.6,278.785197485736,50.4330937467344,138.185197485736,345.6,746.954232479752,46.2678950024382,401.354232479752,789.8,1301.92343473329,60.6640896791135,512.123434733293,435.3,866.197813377245,50.2541097746247,430.897813377245
경상남도,함안군,48730,129.7,260.293322668964,49.8284007711368,130.593322668964,337.1,722.323547507747,46.6688371385795,385.223547507747,796.9,1262.12077030789,63.1397579968196,465.220770307894,416.4,843.736614518724,49.3518940430858,427.336614518724
경상남도,창녕군,48740,100.7,252.752441735962,39.8413559561954,152.052441735962,320.6,663.320905189166,48.3325638453338,342.720905189166,785.5,1160.09399645711,67.7100306008733,374.593996457106,403.1,772.205414027676,52.2011362103132,369.105414027676
경상남도,고성군,48820,176,293.003859594021,60.0674681363792,117.003859594022,613.9,887.737894872519,69.1532944065835,273.837894872519,1288,1487.79074643375,86.5713140834727,199.790746433745,698.3,1032.06054831536,67.6607589680512,333.760548315355
경상남도,남해군,48840,238.4,339.283031867828,70.2658186846407,100.883031867828,644.9,1136.57222275534,56.740784887088,491.672222755337,1336.9,1835.04525044499,72.8537892826244,498.145250444989,733.2,1317.86128425983,55.6355975213127,584.661284259827
경상남도,하동군,48850,283.4,368.798112424904,76.8442110879043,85.3981124249044,629.2,1009.38871887762,62.3347564949638,380.188718877621,1181.7,1706.92874726194,69.2296032798996,525.228747261938,746.6,1160.20822380932,64.3505178362453,413.608223809317
경상남도,산청군,48860,201.2,335.499408906617,59.970299398054,134.299408906617,497.5,883.507045911902,56.3096810944513,386.007045911902,1022.9,1583.21323895186,64.6091110681459,560.313238951865,601.1,1026.84046489446,58.538791618597,425.740464894459
경상남도,함양군,48870,169.3,316.414752459552,53.5057226896025,147.114752459552,395.6,785.200985495603,50.3820050289806,389.600985495603,914.1,1410.57416667145,64.8033986158286,496.474166671447,516.6,922.457752697237,56.0025647233684,405.857752697237
경상남도,거창군,48880,148.2,288.223382332818,51.4184514804112,140.023382332818,342.7,721.854113629763,47.4749666905369,379.154113629763,909.9,1299.856226667,70.0000493387719,389.956226667001,444.1,842.721684345018,52.6982998361036,398.621684345018
경상남도,합천군,48890,131.7,280.974619061638,46.8725611017231,149.274619061638,336.4,710.596790318196,47.3404896536846,374.196790318196,848.6,1271.04000256134,66.7642244374638,422.440002561342,423.5,821.854510272662,51.5298017722745,398.354510272662
제주특별자치도,제주시,50110,270.3,253.761250481953,106.517444837081,-,905.6,1004.23076585995,90.1784759825107,98.630765859952,2002.3,1841.6831274283,108.721200198863,-,1125.9,1261.76243730907,89.2323282662604,135.862437309073
제주특별자치도,서귀포시,50130,299.6,291.853182597139,102.654354266047,-,911.8,1244.89229622635,73.2432839984588,333.092296226349,1984,2100.97025908439,94.4325599765811,116.970259084392,1085.3,1520.18516965691,71.3926185877041,434.885169656909